time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540299,827.0,239.2,870.4,289.7,0.82132,3.847803,0.646214,0.511575,0.901518,1.529884
6540299,808.2,92.7,842.2,141.7,0.80162,0.250042,2.024076,1.712678,1.142514,0.472906
6540299,888.6,96.3,915.1,151.7,0.77313,0.209857,0.070940,1.362233,0.276104,0.255948
6540299,957.1,90.9,988.6,147.0,0.76284,0.014426,0.000000,0.681637,0.267810,0.057608
6540299,1144.7,150.0,1166.8,169.5,0.73320,0.009618,0.000000,1.181657,1.115975,0.252339
6540299,625.3,78.3,654.7,139.5,0.73223,0.004465,0.000000,2.120610,0.235855,0.008210
6540299,773.3,18.6,796.5,48.2,0.66076,0.004809,0.000000,1.446489,0.992472,0.306756
6540299,437.5,12.8,461.4,39.1,0.63872,0.014426,0.000000,0.138411,0.424842,0.155236
6540299,104.5,97.6,128.5,120.4,0.63843,0.004465,0.002948,2.075327,0.266702,0.016420
6540299,821.8,248.6,867.8,335.2,0.54601,3.186460,0.173119,0.454464,1.137786,1.099949
6540299,1105.0,150.2,1127.8,168.9,0.51823,0.004809,0.000000,0.550853,0.749118,0.266020
6540299,398.4,5.8,422.7,38.3,0.47557,0.072179,0.000000,0.000000,0.018696,0.029866
6540299,56.6,101.4,72.7,115.8,0.46240,0.000000,0.000000,0.388372,0.000000,0.000000
6540299,1198.3,150.2,1219.3,171.7,0.44601,0.057706,0.002948,0.770374,1.386940,0.258061
6540299,437.2,118.4,455.4,139.1,0.44442,0.000000,0.000000,0.676463,0.189006,0.000000
6540299,834.8,302.9,861.5,344.4,0.42095,0.353981,0.424470,1.694227,0.878260,0.786433
6540299,928.6,142.1,952.8,162.5,0.41294,0.169677,0.000000,0.005536,0.345527,0.378682
6540299,755.5,14.8,774.6,50.2,0.40387,0.004809,0.000000,1.348552,0.542633,0.158372
6540299,678.0,3.6,719.0,46.9,0.31087,0.000000,0.000000,3.067502,0.501228,0.080894
6540299,458.3,7.6,484.1,39.6,0.31020,0.180069,0.000000,0.000000,0.000000,0.035811
6540299,852.1,28.5,871.4,49.1,0.28601,0.198369,0.137106,1.413065,1.966858,0.678196
6540299,384.0,118.6,408.0,138.0,0.25350,0.000000,0.000000,0.420770,0.237318,0.000000
6540333,246.4,439.9,304.2,538.7,0.99730,0.150143,0.136257,4.952563,0.552233,0.386549
6540333,420.3,282.9,458.7,368.3,0.99588,0.625861,0.292559,4.748864,2.139227,1.388732
6540333,308.3,468.9,381.5,562.0,0.99535,4.655000,0.416066,0.469643,0.626343,0.996516
6540333,777.1,448.2,821.1,538.9,0.98519,0.304420,0.292289,5.155461,0.840805,0.502584
6540333,708.6,305.7,756.5,387.4,0.98469,0.724644,0.369798,5.113117,1.285412,1.362422
6540333,765.3,516.2,799.5,627.5,0.98370,1.136998,0.470327,1.043610,2.508660,3.471697
6540333,876.9,313.0,905.3,401.6,0.96261,4.516278,0.343640,0.446027,0.696972,1.142981
6540333,615.3,155.4,646.8,215.6,0.95405,0.338630,0.000000,0.662790,1.486655,1.339099
6540333,46.2,569.4,93.1,671.1,0.94214,0.278567,0.108806,3.694294,0.843549,0.392754
